number,song name,artist,year,genre,lyrics,view record
64,i always wanna die sometimes,the 1975,2018,Pop/Rock,ibetyouthoughtyourlifewouldchangebutyouresatonatrainagainyourmemoriesaresceneriesforthingsyousaidbutneverreallymeantyoubuildittoahightosaygoodbyebecauseyourenotthesameasthembutyourdeathitwonthappentoyouithappenstoyourfamilyandyourfriendsipretendandialwayswannadiesometimesialwayswannadiesometimesyouwinyouloseyousingthebluestheresnopointinbuyingconcreteshoesirefuseandialwayswannadiesometimesialwayswannadiesometimesialwayswannadieohamimethroughgeographyafacecollapsedthroughentropyicanhardlyspeakandwhenitryitsnothingbutasqueakonthevideolivingroomforsmallifyoucantsurvivejusttryandialwayswannadiesometimesialwayswannadiealwayswannadiealwayswannadiealwayswannadieandialwayswannadiealwayswannadiealwayswannadiesometimessometimessometimessometimesisometimesalwayswannadiealwayswannadiealwayswannadiealwayswannasometim,"14,981,476"
65,somebody else,the 1975,2016,Pop/Rock,soiheardyoufoundsomebodyelseandatfirstithoughtitwasalieitookallmythingsthatmakesoundstheresticandowithoutidontwantyourbodybutihatetothinkaboutyouwithsomebodyelseourlovehasgonecoldyoureintertwiningyoursoulwithsomebodyelseimlookingthroughyouwhileyourelookingthroughyourphoneandthenleavingwithsomebodyelsenoidontwantyourbodybutimpicturingyourbodywithsomebodyelseidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyandcmonbabyiknowthisaintthelasttimethatillseeyourfaceandcmonbabyiknowyousaidyoudfindsomeonetotakemyplaceijustdontbelievethatyouhavegotitinyoucausewearejustgonnakeepdoingiteverytimeistarttobelieveinanythingyouresayingimremindedthatishouldbegettinoveritidontwantyourbodybutihatetothinkaboutyouwithsomebodyelseourlovehasgonecoldyoureintertwiningyoursoulwithsomebodyelseimlookingthroughyouwhileyourelookingthroughyourphoneandthenleavingwithsomebodyelsenoidontwantyourbodybutimpicturingyourbodywithsomebodyelseidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodygetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveralonegetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveralonegetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveralonegetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveraloneidontwantyourbodybutihatetothinkaboutyouwithsomebodyelseourlovehasgonecoldyoureintertwiningyoursoulwithsomebodyelseimlookingthroughyouwhileyourelookingthroughyourphoneandthenleavingwithsomebodyelsenoidontwantyourbodybutimpicturingyourbodywithsomebodyels,"80,468,550"
66,robbers,the 1975,2013,Pop/Rock,shehadafacestraightoutamagazinegodonlyknowsbutyoullneverleaveherherbalaclavaisstartingtochafewhenshegetshisgunhesbeggingbabestaystaystaystaystayillgiveyouonemoretimewellgiveyouonemorefightsaidonemorelinewilliknowyounowifyounevershootyoullneverknowandifyounevereatyoullnevergrowyouvegotaprettykindofdirtyfaceandwhenshesleavingyourhomeshesbeggingyoutostaystaystaystaystayillgiveyouonemoretimewellgiveyouonemorefightsaidonemorelinetherellbeariotcauseiknowyouwellnowthatyouvegotyourgunitsmuchhardernowthepolicehavecomeandillshoothimifitswhatyouaskbutifyoujusttakeoffyourmaskyoudfindouteverythingsgonewrongnoweverybodysdeadandtheyredrivingpastmyoldschoolandhesgothisgunhesgothissuitonshesaysbabeyoulooksocoolyoulooksocoolyoulooksocoolyoulooksocoolyoulooksocoolyoulooksocool,"93,713,251"
67,300 am,finding hope,2017,Electronic/Ambient,babyits300amhadyouonmymindanditsnotthefirsttimewevegonethroughthiswantingyoumoreandmoreicanthelpbutthinkofwhatwecouldbeandbabyificouldtellyoubabyificouldtellyouificouldtellyouhowmuchicareimindespairareyoustilltherejusttellmejusttellmehowwecanmakethisworkhowwecanmakethisworkcausebabyififindawayimsureofitthislovewontstrayjustgivemeachancetosayiloveyouandineedyounowareyouheretostayorfadeawaylikeeveryotherdayyourethereasonthatilieawakebabyits300amhadyouonmymindanditsnotthefirsttimewevegonethroughthiswantingyoumoreandmoreicanthelpbutthinkofwhatwecouldbeandbabyificouldtellyoubabyificouldtellyouificouldtellyouhowmuchicareimindespairareyoustilltherejusttellmejusttellmehowwecanmakethisworkhowwecanmakethisworkohoh,"81,088,998"
68,love,finding hope,2017,Electronic/Ambient,iloveyouoohivesaiditbeforeillsayitagainiwishweweremorethanfriendsyouknowilovethewayyoudressyouknowiloveyourstyleeverymomentimwithyouicanthelpbutsmileivethoughtitbeforeillthinkitagainwhenwillwestopplayingpretendwishingyouwouldjustmakeupyourmindletmeloveyouandwellbealrightiknowicantkeepchasingafteryouifyoudontfeelsomewayorfeelthesameaboutmeiknowicantkeepchasingafteryouandbabeifthatsthecasejustknowthatiloveyouooh,"24,663,033"
69,paths,finding hope,2017,Electronic/Ambient,theresstaticontheradioandimissedtheexitmilesagolifeisfeelinglikealonelyroadandnowimnothinglikeiwasbeforeyoupushandpulltomakeapointtofallawayfromyouibutionlyfoundthedisappointmentinthewildblueskyandicantescapethebrokenpaththatsleadingbacktoyouicantacceptthethoughtoffadingoutsoicamehomeeventhoughicouldmoveoniknowthereshopeforyouandisoicamehomecantbefarfromyouforlongeverypathisleadingbacktobacktoyouandibacktoyouandibacktobacktobacktoyouandibacktobacktoimundereveryinfluenceandthisaintmakinganysensesmokeisfallingheavyinthisroomofblankfacesanxietyandimmissingyousoicamehomeeventhoughicouldmoveoniknowthereshopeforyouandisoicamehomecamehomecantbefarfromyouforlongeverypathisleadingbacktobacktoyouandibacktoyouandibacktobacktobacktoyouandibacktobacktogottagottagetbacktoyoulovernothingthaticandogottagottagetbacktoyoulovernothingthaticandocandonothingicando,"439,929"
70,where,finding hope,2017,Electronic/Ambient,icanseeitsbeenawhilewhywasitthatyouleftmecuzwithyouimlikeachildandnowifeelsolostandemptyicanseeitinyoureyesitslikeimstandinghereinlimboifonlyyoucantellmewhyinsteadofguessingthroughthiswindowwheredidyougowheredidyougobabyishouldveknownishouldveknownlatelyyouvebeenactingrealfunnyareyoukeepingsomethingfrommeareyougoingareyoucomingwheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougobytheendofthenightwishthaticouldhearyourvoiceagainthisiskillingmeinsideiwishthaticouldhavethatchoiceagainandthefeelingisalwaysrightifyouwerewithmeidrejoiceagaingirlivegotnothingtohideifonlyyoucouldmakesomenoiseagainwheredidyougowheredidyougobabyishouldveknownishouldhaveknownlatelyyouvebeenactingrealfunnyareyoukeepingsomethingfrommeareyougoinareyoucomingwheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougobabyyouvebeenactingrealfunnywheredidyougoareyoukeepingsomethingfrommewheredidyougowheredidyougo,"3,715,477"
71,without you,finding hope,2020,Electronic/Ambient,isthiswhatitfeelsliketobelonelyandthoughimnotafraidtoknowitwontbethesamewithoutyouandnowimfarfromhomeandimnotsurewheretogoineverwantedtohurtyoubutyouwantedtohurtmeandthenyouleftmeinthecoldsohereswhatitfeelsliketobelonelyandthoughimnotafraidiknowiwillbeokaywithoutyouandnowimfarfromhomeandimnotsurewheretogoineverwantedtohurtyoubutyouwantedtohurtmeandthenyouleftmeinthecold,"35,246,396"
72,starboy,the weeknd,2016,Pop/Electronic,imtrynaputyouintheworstmoodahp1cleanerthanyourchurchshoesahmillipointtwojusttohurtyouahallredlambåjusttoteaseyouahnoneofthesetoysonleasetooahmadeyourwholeyearinaweektooyahmainbitchoutyourleaguetooahsidebitchoutofyourleaguetooahhousesoemptyneedacenterpiece20racksatablecutfromebonycutthativoryintoskinnypiecesthenshecleanitwithherfacemanilovemybabyyoutalkingmoneyneedahearingaidyoutalkingboutmeidontseetheshadeswitchupmystyleitakeanylaneiswitchupmycupikillanypainlookwhatyouvedoneiåmamotherfuckinstarboylookwhatyouvedoneimamotherfuckinstarboyeverydayaniggatrytotestmeaheverydayaniggatrytoendmeahpulloffinthatroadstersvahpocketsoverweightgettinheftyahcomingforthekingthatsafarcryahicomealiveinthefalltimeinocompetitionidontreallylisteniåminthebluemulsannebumpingneweditionhousesoemptyneedacenterpiece20racksatablecutfromebonycutthativoryintoskinnypiecesthenshecleanitwithherfacemanilovemybabyyoutalkingmoneyneedahearingaidyoutalkingboutmeidonåtseetheshadeswitchupmystyleitakeanylaneiswitchupmycupikillanypainlookwhatyouvedoneiåmamotherfuckinstarboylookwhatyouvedoneimamotherfuckinåstarboyletaniggabragpittlegendofthefalltooktheyearlikeabanditboughtmamaacribandabrandnewwagonnowshehitthegroceryshoplookinglavishstartrekroofinthatwraithofkhangirlsgetloosewhentheyhearthissong100onthedashgetmeclosetogodwedontprayforlovewejustprayforcar,"2,011,726,457"
73,save your tears,the weeknd,2021,Pop/R&B,oohnanayeahisawyoudancinginacrowdedroomyoulooksohappywhenimnotwithyoubutthenyousawmecaughtyoubysurpriseasingleteardropfallingfromyoureyeidontknowwhyirunawayillmakeyoucrywhenirunawayyoucouldveaskedmewhyibrokeyourheartyoucouldvetoldmethatyoufellapartbutyouwalkedpastmelikeiwasntthereandjustpretendedlikeyoudidntcareidontknowwhyirunawayillmakeyoucrywhenirunawaytakemebackcauseiwannastaysaveyourtearsforanothersaveyourtearsforanotherdaysaveyourtearsforanotherdaysoimadeyouthinkthatiwouldalwaysstayisaidsomethingsthatishouldneversayyeahibrokeyourheartlikesomeonedidtomineandnowyouwontlovemeforasecondtimeidontknowwhyirunawayohgirlsaidillmakeyoucrywhenirunawaygirltakemebackcauseiwannastaysaveyourtearsforanotherirealizethatimmuchtoolateandyoudeservesomeonebettersaveyourtearsforanotherdayoohyeahsaveyourtearsforanotherdayyeahidontknowwhyirunawayillmakeyoucrywhenirunawaysaveyourtearsforanotherdayoohgirlahisaidsaveyourtearsforanotherdayahsaveyourtearsforanotherdayahsaveyourtearsforanotherdayah,"1,586,349,988"
74,die for you,the weeknd,2023,R&B,imfindinwaystoarticulatethefeelingimgointhroughijustcantsayidontloveyoucauseiloveyouyeahitshardformetocommunicatethethoughtsthatiholdbuttonightimgonletyouknowletmetellthetruthbabyletmetellthetruthyeahyouknowwhatimthinkinseeitinyoureyesyouhatethatyouwantmehateitwhenyoucryyourescaredtobelonelyspeciallyinthenightimscaredthatillmissyouhappenseverytimeidontwantthisfeelinicantaffordloveitrytofindareasontopullusapartitaintworkincauseyoureperfectandiknowthatyoureworthiticantwalkawayoheventhoughweregoingthroughitanditmakesyoufeelalonejustknowthatiwoulddieforyoubabyiwoulddieforyouyeahthedistanceandthetimebetweenusitllneverchangemymindcausebabyiwoulddieforyoubabyiwoulddieforyouyeahimfindingwaystomanipulatethefeelinyouregointhroughbutbabygirlimnotblaminyoujustdontblamemetooyeahcauseicanttakethispainforeverandyouwontfindnoonethatsbettercauseimrightforyoubabeithinkimrightforyoubabeyouknowwhatimthinkinseeitinyoureyesyouhatethatyouwantmehateitwhenyoucryitaintworkincauseyoureperfectandiknowthatyoureworthiticantwalkawayoheventhoughweregoingthroughitanditmakesyoufeelalonejustknowthatiwoulddieforyoubabyiwoulddieforyouyeahrthedistanceandthetimebetweenusitllneverchangemymindcausebabyiwoulddieforyoubabyiwoulddieforyouyeahiwoulddieforyouiwouldlieforyoukeepitrealwithyouiwouldkillforyoumybabyimjustsayinyeahiwoulddieforyouiwouldlieforyoukeepitrealwithyouiwouldkillforyoumybabynananananananananaeventhoughweregoingthroughitanditmakesyoufeelalonejustknowthatiwoulddieforyoubabyiwoulddieforyouyeahthedistanceandthetimebetweenusitllneverchangemymindcausebabeiwoulddieforyoubabyiwoulddieforyouyeahbabediefory,"1,360,013,057"
75,reminder,the weeknd,2023,R&B,recordmanplaymysongontheradioyoutoobusytrynafindthatblueeyedsouliletmyblackhairgrowandmyweedsmokeandisweartoomuchontheregularwegonletthemhitsflywegonletitgoifitaintxothenitgottagoijustwonanewawardforakidsshowtalkinboutafacenumbinoffabagofblowimlikegoddamnbitchiamnotateenchoicegoddamnbitchiamnotableachboywhipgamemakeaniggaunderstandthoughgotthathannibalsilenceofthelambohitthegassohardmakeitrotaterotateallmyniggasblewuplikeapropanepropanealltheserbniggasbesolamegotasweetasianchickshegolowmanelomeinohohohyouknowmeknowmenananananayouknowmeknowmeknowmeohohohyouknowmeknowmeknowmenananananaeverytimeyoutrytoforgetwhoiamillberighttheretoremindyouagainyouknowmeknowmepowpowyouknowmeknowmeohyeahsaidimjusttrynaswiminsomethinwetterthantheoceanfadedoffadoublecupimmixinupthepotionalliwannadoismakethatmoneyandmakedopeshititjustseemlikeniggastrynasoundlikeallmyoldshiteverybodyknowsitalltheseniggasknowmeplatinumoffamixtapesippinonthatcodeinepouritinmytrophiesrollintilmynosebleedimakeeponsinginwhileimburninupthatogallmyniggasgetittheymakemoneyallalonerockachainaroundtheyneckmakinsureimgettinhomewhenitravelroundtheglobemakeacouplemilashowandicomebacktomycityifuckeverygirliknowusedtowalkaroundwithaslouchhadamattressonthefloornowmyshitstraighteatinalldaytrynaloseweightthatgoodsexwellsweatitouthotelbedspringswellwearitoutiaintgottatellyoucauseyouknowmeohohohyouknowmeknowmenananananayouknowmeknowmeknowmeohohohyouknowmeknowmeknowmenananananaeverytimeyoutrytoforgetwhoiamtrytoforgetwhoiamillberighttheretoremindyouagainheyyouknowmeknowmepowpowyouknowmeknowmeknowmewhydontyoushakesomethinshakesomethinforthedondontyoubreaknothinbreaknothinbabygirlwontyouworksomethinworksomethinforthedondontyouhurtnothinhurtnothinbabygirlwontyoushakesomethinshakesomethinforthedondontyoubreaknothinbreaknothinbreakbabygirlwontyouworksomethinworksomethinworkforthedondontyouhurtnothinhurtnothincauseyouknowmetheyknowmeyouareanomanyeahyouknowmanohohohnananananaohohohnananananaohohohnananananaohohohnanananana,"447,156,328"
76,you right,the weeknd,2021,R&B,igotamanbutiwantyouigotamanbutiwantyouanditsjustnervesitsjustdickmakinmethinkboutsomeonenewyouknowigotsomuchtosayitrytohideitinmyfaceanditdontworkyouseethroughthatijustwantgetwityouandyourerightyourightigotmyguybutiicanthelpitiwantyousaidyourightigotmyguybutiicanthelpitiwantyouicantstopandlooktheotherwaycauseiknowwhatcouldbebabeandyouneverfeelthesameyoudbethinkinboutiteverydaydontbelieveinfairytalesbutwegotourfantasiesanditsmeandyounoshetrynabeallthroughyoursheetshaveyouallontopofmeactinglikeitsnotthatdeepboyyoucantakeitoutonmetellmewhatitsbouttobereallyfeelitsboundtobeicanttellnoonebuttheyallknowigotamanbutiwantyouigotamanbutiwantyouanditsjustnervesitsjustdickmakinmethinkboutsomeonenewyouknowigotsomuchtosayitrytohideitinmyfaceanditdontworkyouseethroughthatijustwantgetwityouandyourerightyourightigotmyguyyourightyourightibutiicanthelpitiwantyousaidyourightigotmyguyyourightyourightibutiicanthelpitiwantyougirliwantyoulikeyouwantmetooifeelthatenergyoohyeahwhenyoureontopofmeohyeahiknowyourmanheaintcontrollinyoubutyoustillhesitateoohnocauseyouchoseloyaltyohyeahandiknowyourhistorymethimbeforeyourpeakheyheyhessoconnectedtothatwomanthatyouusedtobebutbutbutthissexwillcloudyourmemoryacouplestrokestoputitinthenyoullbelongtomeigotamanbutiwantyouigotamanbutiwantyouohanditsjustnervesitsjustdickmakinmethinkboutsomeonenewyouknowigotsomuchtosayitrytohideitinmyfaceanditdontworkyouseethroughthatijustwantgetwityouyeahyeahyeahyeahyeahandyourerightyourightigotmyguyyourightyourightibutiicanthelpitiwantyousaidyourightigotmyguyyourightyourightibutiicanthelpitiwanty,"419,812,828"
77,take my breath,the weeknd,2021,Pop/R&B,isawthefireinyoureyesisawthefirewhenilookintoyoureyesyoutellmethingsyouwannatryuhiknowtemptationisthedevilindisguiseyouriskitalltofeelaliveohyeahyoureofferingyourselftomelikesacrificeyousaidyoudothisallthetimetellmeyoulovemeifibringyoutothelightitslikeadreamwhatshefeelswithmeshelovestobeontheedgeherfantasyisokaywithmethensuddenlybabysaystakemybreathawayandmakeitlastforeverbabedoitnoworneverbabeahtakemybreathawaynobodydoesitbetterbabebringmeclosetowantmetoholdontoyoutightyoupullmecloseifeeltheheatbetweenyourthighsuhsayyourewaytooyoungtoendyourlifehuhgirlidontwannabetheonewhopaysthepriceoohitslikeadreamwhatshefeelswithmeshelovestobeontheedgeherfantasyisokaywithmethensuddenlybabysaystakemybreathawayandmakeitlastforeverbabedoitnoworneverbabeahtakemybreathawaynobodydoesitbetterbabebringmeclosetoheavenbabeuhtakemybreathohohoohandtheyllseemeohoohoohyeahsayohohohohohohohohohohohohohoohohtakemybreathawaytakemybreathawayandmakeitlastforeverbabedoitnoworneverbabeahtakemybreathawaytakemybreathawaynobodydoesitbetterbabebringmeclosetoheavenbabetakemybreathtakemybreathabreathawaynobodytakemybreathtakemybreathabreathawaynobodydoesitbetterbabebringmeclosetoheavenbabeuh,"287,692,761"
78,in my blood,shawn mendes,2018,Pop/Rock,helpmeitslikethewallsarecavinginsometimesifeellikegivingupbutijustcantitisntinmybloodlayingonthebathroomfloorfeelingnothingimoverwhelmedandinsecuregivemesomethingicouldtaketoeasemymindslowlyjusthaveadrinkandyoullfeelbetterjusttakeherhomeandyoullfeelbetterkeeptellingmethatitgetsbetterdoesiteverhelpmeitslikethewallsarecavinginsometimesifeellikegivingupnomedicineisstrongenoughsomeonehelpmeimcrawlinginmyskinsometimesifeellikegivingupbutijustcantitisntinmyblooditisntinmybloodimlookingthroughmyphoneagainfeelinganxiousafraidtobealoneagainihatethisimtrynafindawaytochillcantbreatheohistheresomebodywhocouldhelpmeitslikethewallsarecavinginsometimesifeellikegivingupnomedicineisstrongenoughsomeonehelpmeimcrawlinginmyskinsometimesifeellikegivingupbutijustcantitisntinmyblooditisntinmybloodohineedsomebodynowineedsomebodynowsomeonetohelpmeoutineedsomebodynowhelpmeitslikethewallsarecavinginsometimesifeellikegivingupbutijustcantitisntinmyblooditisntinmybloodohohohohohitisntinmybloodineedsomebodynowitisntinmybloodineedsomebodynowitisntinmyblood,"354,106,270"
79,stitches,shawn mendes,2015,Pop,ithoughtthatidbeenhurtbeforebutnooneseverleftmequitethissoreyourwordscutdeeperthanaknifenowineedsomeonetobreathemebacktolifegotafeelingthatimgoingunderbutiknowthatillmakeitoutaliveifiquitcallingyoumylovermoveonyouwatchmebleeduntilicantbreatheshakingfallingontomykneesandnowthatimwithoutyourkissesillbeneedingstitchestrippingovermyselfachingbeggingyoutocomehelpandnowthatimwithoutyourkissesillbeneedingstitchesjustlikeamothdrawntoaflameohyouluredmeinicouldntsensethepainyourbitterheartcoldtothetouchnowimgonnareapwhatisowimleftseeingredonmyowngotafeelingthatimgoingunderbutiknowthatillmakeitoutaliveifiquitcallingyoumylovermoveonyouwatchmebleeduntilicantbreatheshakingfallingontomykneesandnowthatimwithoutyourkissesillbeneedingstitchestrippingovermyselfachingbeggingyoutocomehelpandnowthatimwithoutyourkissesillbeneedingstitchesneedleandthethreadgottagetyououttamyheadneedleandthethreadgonnawindupdeadneedleandthethreadgottagetyououttamyheadneedleandthethreadgonnawindupdeadgonnawindupdeadneedleandthethreadgottagetyououttamyheadgottagetyououttamyheadneedleandthethreadgonnawindupdeadwindupdeadneedleandthethreadgottagetyououttamyheadgetyououttamyheadyouwatchmebleeduntilicantbreatheshakingfallingontomykneesfallingonmykneesandnowthatimwithoutyourkisseswithoutyouillbeneedingstitchesandillbeneedingstitchestrippingovermyselfachingbeggingyoutocomehelpbeggingbabypleaseandnowthatimwithoutyourkissesillbeneedingstitchesandnowthatimwithoutyourkissesillbeneedingstitchesandnowthatimwithoutyourkissesillbeneedingstitch,"1,570,180,171"
80,treat you better,shawn mendes,2016,Pop,iwontlietoyouiknowhesjustnotrightforyouandyoucantellmeifimoffbutiseeitonyourfacewhenyousaythathestheonethatyouwantandyourespendingallyourtimeinthiswrongsituationandanytimeyouwantittostopiknowicantreatyoubetterthanhecanandanygirllikeyoudeservesagentlemantellmewhyarewewastingtimeonallyourwastedcryingwhenyoushouldbewithmeinsteadiknowicantreatyoubetterbetterthanhecanillstoptimeforyouthesecondyousayyoudlikemetooijustwannagiveyouthelovingthatyouremissingbabyjusttowakeupwithyouwouldbeeverythingineedandthiscouldbesodifferenttellmewhatyouwanttodocauseiknowicantreatyoubetterthanhecanandanygirllikeyoudeservesagentlemantellmewhyarewewastingtimeonallyourwastedcryingwhenyoushouldbewithmeinsteadiknowicantreatyoubetterbetterthanhecanbetterthanhecangivemeasigntakemyhandwellbefinepromiseiwontletyoudownjustknowthatyoudonthavetodothisalonepromiseillneverletyoudowncauseiknowicantreatyoubetterthanhecanandanygirllikeyoudeservesagentlemantellmewhyarewewastingtimeonallyourwastedcryingwhenyoushouldbewithmeinsteadiknowicantreatyoubetterbetterthanhecanohbetterthanhecanbetterthanhecan,"2,406,985,818"
81,lost in japan,shawn mendes,2018,Pop/Funk,allitdtakeisoneflightwedbeinthesametimezonelookingthroughyourtimelineseeingalltherainbowsiigotanideaandiknowthatitsoundscrazyijustwannaseeyaohigottaaskdoyougotplanstonightimacouplehundredmilesfromjapanandiiwasthinkingicouldflytoyourhoteltonightcauseiiicantgetyouoffmymindcantgetyouoffmymindcantgetyouoffmymindohicouldfeelthetensionwecouldcutitwithaknifeiknowitsmorethanjustafriendshipicanhearyouthinkingboutityeahdoigottaconvinceyouthatyoushouldntfallasleepitllonlybeacouplehoursandimabouttoleavedoyougotplanstonightimacouplehundredmilesfromjapanandiiwasthinkingicouldflytoyourhoteltonightcauseiiicantgetyouoffmymindcantgetyouoffmymindcantgetyouoffmyminddoyougotplanstonightiwashopingicouldgetlostinyourparadisetheonlythingimthinkingboutisyouandicauseiiicantgetyouoffmymindcantgetyouoffmymindicantseemtogetyouoffmymindletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmymindletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmyminddoyougotplanstonightimacouplehundredmilesfromjapanandiiwasthinkingicouldflytoyourhoteltonightcauseiiicantgetyouoffmymindicantgetyouoffmyminddoyougotplanstonightbabyiwashopingicouldgetlostinyourparadisetheonlythingimthinkingboutisyouandiandiiicantgetyouoffmymindcantgetyouoffmymindicantseemtogetyouoffmymindyeahletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmymindletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmymind,"117,227,673"
82,something big,shawn mendes,2014,Pop,onetwothreefourohwoahwoahohwoahwoahohplaythelottoyoumightwinititslike25tolifesoyoubustoutofprisonsomethingsintheairsomethingsintheairitslikethatfeelingwhenyourejustabouttokillittakeyourlastshotyouknowyouregoingtohititsomethingsintheairsomethingsintheairwoahsomethingbigifeelithappeningoutofmycontrolpushingpullinganditsgrabbingmefeelitinmyboneslikeohwoahwoahohwoahsomethingbigifeelithappeningohwoahwoahohwoahsomethingbigitslikethatfeelingwhenyoureabouttowinthemedalandyouworkedsohardthatyouknewyouwouldntsettlehandsareintheairhandsareintheairwhentheyhearyouandyouthoughttheywouldntlistenitslikeananthemthatthewholeworldssinginhandsareintheairhandsareintheairwoahsomethingbigifeelithappeningoutofmycontrolpushingpullinganditsgrabbingmefeelitinmyboneslikeohwoahwoahohwoahsomethingbigifeelithappeningohwoahwoahohwoahsomethingbigwoahyeahyeahifwestompourfeetthegroundwillshakeifweclapourhandsthewallswillbreakyellsoloudwontforgetournamescausesomethingbigishappeningtakethisrockandstartafireraisethisupwerefeelinghightheycanttellusanythingsomethingbigishappeningsomethingbigifeelithappeningoutofmycontrolpushingpullinganditsgrabbingmefeelitinmyboneslikeohwoahwoahohwoahsomethingbigishappeningwoahohwoahwoahohwoahsomethingbigifeelithappeningoh,"168,124,561"
83,seâorita,shawn mendes camila cabello,2019,Pop/Latin Pop,iloveitwhenyoucallmeseâoritaiwishicouldpretendididntneedyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyoukeepmecomingforyalandinmiamitheairwashotfromsummerrainsweatdrippingoffmebeforeievenknewhernamelalalaitfeltlikeoohlalalayeahnosapphiremoonlightwedancedforhoursinthesandtequilasunriseherbodyfitrightinmyhandslalalaitfeltlikeoohlalalayeahiloveitwhenyoucallmeseâoritaiwishicouldpretendididntneedyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyouknowiloveitwhenyoucallmeseâoritaiwishitwasntsodamnhardtoleaveyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyoukeepmecomingforyalockedinthehoteltheresjustsomethingsthatneverchangeyousaywerejustfriendsbutfriendsdontknowthewayyoutastelalalacauseyouknowitsbeenalongtimecomingdontyouletmefallohoohwhenyourlipsundressmehookedonyourtongueoohloveyourkissisdeadlydontstopiloveitwhenyoucallmeseâoritaiwishicouldpretendididntneedyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyouknowiloveitwhenyoucallmeseâoritaiwishitwasntsodamnhardtoleaveyabuteverytouchisoohlalalaitstruelalalatruelalaoohishouldberunningoohyoukeepmecomingforyaallalongivebeencomingforyaforyaandihopeitmeantsomethingtoyaoohcallmynameillbecomingforyacomingforyacomingforyacomingforyaforyaforyaohshelovesitwhenicallforyaoohishouldberunningoohyoukeepmecomingforya,"1,628,450,766"
84,beside you,keshi,2019,Pop/Alternative R&B,ohitsjustyouandiandnootherguyswegotnointerruptionsandwebothfeelinthevibesayimnotyourtypebutiknowwhatsonyourmindwecantalkaboutnothinorwecanseewhatitslikedontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyouifyousayitsalrightdontliebabydontliewaytoomanyheadsneedasteadyviewsmokincigarettesattherendezvousnevermeanttocrossyoubutmyjawhitthefloorwiththeonetwothinkiwantyouyousaythisaintlovebutitsstillthesamelovemakeloveanythintosateyadontbeshyyoudecidesaycanimakeyouminedontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyaifyousayitsalrightlemmeshowyouhowitfeellikedontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyaifyousayitsalrightdontliebabydontlieyourskinsofineahahahcomeclosebabyputitonmineahyourskinsofineahahahcomeclosebabyputitonmineitsjustyouandiandnootherguyswegotnointerruptionsandwebothfeelinthevibesayimnotyourtypebutiknowwhatsonyourmindwecantalkaboutnothinorwecanseewhatitslikenoohohdontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyaifyousayitsalrightlemmeshowyouwhatitfeellikedontliebabydontli,"33,126,867"
85,blue,keshi,2017,Pop/Alternative R&B,impatientjustsayitstillwaitinforanotherroundnewfacesimracinimfinebutillnevermakeithomesixthstreetfortheoccasioncanttakeallofthechangesbluemoonindifferentphasesbluemoonindifferentplacesthreehoursthreemonthsawaygoingbackbutnotthesameidontwantyoutoseemecauseimnotwhatiseemalwaystheretorelieveitdowesaywhatwemeangotthenumbfightwithinthebloodlinebetterdressupforthedatenightforthedatenightdonthitmycelltheresanunknownnumberonmyphoneidontneedyourhelpjustletmelaydownontheflooridontknowmyselfnotlikethetimeididbeforenonoimpatientjustsayitstillwaitinforanotherroundnewfacesimracinimfinebutillnevermakeithomesixthstreetfortheoccasioncanttakeallofthechangesbluemoonindifferentphasesbluemoonindifferentplacestearmetopiecesiwontevenfeelityouknowwhatimneedingmoveonwiththeseasonsimpatientjustsayitstillwaitinforanotherroundnewfacesimracingimfinebutillnevermakeithomesixthstreetfortheoccasioncanttakeallofthechangesbluemoonindifferentphasesbluemoonindifferentplac,"10,341,948"
