number,song name,artist,year,genre,lyrics,view record
64,ialwayswannadiesometimes,the1975,2018,poprock,ibetyouthoughtyourlifewouldchangebutyouresatonatrainagainyourmemoriesaresceneriesforthingsyousaidbutneverreallymeantyoubuildittoahightosaygoodbyebecauseyourenotthesameasthembutyourdeathitwonthappentoyouithappenstoyourfamilyandyourfriendsipretendandialwayswannadiesometimesialwayswannadiesometimesyouwinyouloseyousingthebluestheresnopointinbuyingconcreteshoesirefuseandialwayswannadiesometimesialwayswannadiesometimesialwayswannadieohamimethroughgeographyafacecollapsedthroughentropyicanhardlyspeakandwhenitryitsnothingbutasqueakonthevideolivingroomforsmallifyoucantsurvivejusttryandialwayswannadiesometimesialwayswannadiealwayswannadiealwayswannadiealwayswannadieandialwayswannadiealwayswannadiealwayswannadiesometimessometimessometimessometimesisometimesalwayswannadiealwayswannadiealwayswannadiealwayswannasometim,"14,981,476"
65,somebodyelse,the1975,2016,poprock,soiheardyoufoundsomebodyelseandatfirstithoughtitwasalieitookallmythingsthatmakesoundstheresticandowithoutidontwantyourbodybutihatetothinkaboutyouwithsomebodyelseourlovehasgonecoldyoureintertwiningyoursoulwithsomebodyelseimlookingthroughyouwhileyourelookingthroughyourphoneandthenleavingwithsomebodyelsenoidontwantyourbodybutimpicturingyourbodywithsomebodyelseidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyandcmonbabyiknowthisaintthelasttimethatillseeyourfaceandcmonbabyiknowyousaidyoudfindsomeonetotakemyplaceijustdontbelievethatyouhavegotitinyoucausewearejustgonnakeepdoingiteverytimeistarttobelieveinanythingyouresayingimremindedthatishouldbegettinoveritidontwantyourbodybutihatetothinkaboutyouwithsomebodyelseourlovehasgonecoldyoureintertwiningyoursoulwithsomebodyelseimlookingthroughyouwhileyourelookingthroughyourphoneandthenleavingwithsomebodyelsenoidontwantyourbodybutimpicturingyourbodywithsomebodyelseidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodygetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveralonegetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveralonegetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveralonegetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveraloneidontwantyourbodybutihatetothinkaboutyouwithsomebodyelseourlovehasgonecoldyoureintertwiningyoursoulwithsomebodyelseimlookingthroughyouwhileyourelookingthroughyourphoneandthenleavingwithsomebodyelsenoidontwantyourbodybutimpicturingyourbodywithsomebodyels,"80,468,550"
66,robbers,the1975,2013,poprock,shehadafacestraightoutamagazinegodonlyknowsbutyoullneverleaveherherbalaclavaisstartingtochafewhenshegetshisgunhesbeggingbabestaystaystaystaystayillgiveyouonemoretimewellgiveyouonemorefightsaidonemorelinewilliknowyounowifyounevershootyoullneverknowandifyounevereatyoullnevergrowyouvegotaprettykindofdirtyfaceandwhenshesleavingyourhomeshesbeggingyoutostaystaystaystaystayillgiveyouonemoretimewellgiveyouonemorefightsaidonemorelinetherellbeariotcauseiknowyouwellnowthatyouvegotyourgunitsmuchhardernowthepolicehavecomeandillshoothimifitswhatyouaskbutifyoujusttakeoffyourmaskyoudfindouteverythingsgonewrongnoweverybodysdeadandtheyredrivingpastmyoldschoolandhesgothisgunhesgothissuitonshesaysbabeyoulooksocoolyoulooksocoolyoulooksocoolyoulooksocoolyoulooksocoolyoulooksocool,"93,713,251"
67,300am,findinghope,2017,electronicambient,babyits300amhadyouonmymindanditsnotthefirsttimewevegonethroughthiswantingyoumoreandmoreicanthelpbutthinkofwhatwecouldbeandbabyificouldtellyoubabyificouldtellyouificouldtellyouhowmuchicareimindespairareyoustilltherejusttellmejusttellmehowwecanmakethisworkhowwecanmakethisworkcausebabyififindawayimsureofitthislovewontstrayjustgivemeachancetosayiloveyouandineedyounowareyouheretostayorfadeawaylikeeveryotherdayyourethereasonthatilieawakebabyits300amhadyouonmymindanditsnotthefirsttimewevegonethroughthiswantingyoumoreandmoreicanthelpbutthinkofwhatwecouldbeandbabyificouldtellyoubabyificouldtellyouificouldtellyouhowmuchicareimindespairareyoustilltherejusttellmejusttellmehowwecanmakethisworkhowwecanmakethisworkohoh,"81,088,998"
68,love,findinghope,2017,electronicambient,iloveyouoohivesaiditbeforeillsayitagainiwishweweremorethanfriendsyouknowilovethewayyoudressyouknowiloveyourstyleeverymomentimwithyouicanthelpbutsmileivethoughtitbeforeillthinkitagainwhenwillwestopplayingpretendwishingyouwouldjustmakeupyourmindletmeloveyouandwellbealrightiknowicantkeepchasingafteryouifyoudontfeelsomewayorfeelthesameaboutmeiknowicantkeepchasingafteryouandbabeifthatsthecasejustknowthatiloveyouooh,"24,663,033"
69,paths,findinghope,2017,electronicambient,theresstaticontheradioandimissedtheexitmilesagolifeisfeelinglikealonelyroadandnowimnothinglikeiwasbeforeyoupushandpulltomakeapointtofallawayfromyouibutionlyfoundthedisappointmentinthewildblueskyandicantescapethebrokenpaththatsleadingbacktoyouicantacceptthethoughtoffadingoutsoicamehomeeventhoughicouldmoveoniknowthereshopeforyouandisoicamehomecantbefarfromyouforlongeverypathisleadingbacktobacktoyouandibacktoyouandibacktobacktobacktoyouandibacktobacktoimundereveryinfluenceandthisaintmakinganysensesmokeisfallingheavyinthisroomofblankfacesanxietyandimmissingyousoicamehomeeventhoughicouldmoveoniknowthereshopeforyouandisoicamehomecamehomecantbefarfromyouforlongeverypathisleadingbacktobacktoyouandibacktoyouandibacktobacktobacktoyouandibacktobacktogottagottagetbacktoyoulovernothingthaticandogottagottagetbacktoyoulovernothingthaticandocandonothingicando,"439,929"
70,where,findinghope,2017,electronicambient,icanseeitsbeenawhilewhywasitthatyouleftmecuzwithyouimlikeachildandnowifeelsolostandemptyicanseeitinyoureyesitslikeimstandinghereinlimboifonlyyoucantellmewhyinsteadofguessingthroughthiswindowwheredidyougowheredidyougobabyishouldveknownishouldveknownlatelyyouvebeenactingrealfunnyareyoukeepingsomethingfrommeareyougoingareyoucomingwheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougobytheendofthenightwishthaticouldhearyourvoiceagainthisiskillingmeinsideiwishthaticouldhavethatchoiceagainandthefeelingisalwaysrightifyouwerewithmeidrejoiceagaingirlivegotnothingtohideifonlyyoucouldmakesomenoiseagainwheredidyougowheredidyougobabyishouldveknownishouldhaveknownlatelyyouvebeenactingrealfunnyareyoukeepingsomethingfrommeareyougoinareyoucomingwheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougobabyyouvebeenactingrealfunnywheredidyougoareyoukeepingsomethingfrommewheredidyougowheredidyougo,"3,715,477"
71,withoutyou,findinghope,2020,electronicambient,isthiswhatitfeelsliketobelonelyandthoughimnotafraidtoknowitwontbethesamewithoutyouandnowimfarfromhomeandimnotsurewheretogoineverwantedtohurtyoubutyouwantedtohurtmeandthenyouleftmeinthecoldsohereswhatitfeelsliketobelonelyandthoughimnotafraidiknowiwillbeokaywithoutyouandnowimfarfromhomeandimnotsurewheretogoineverwantedtohurtyoubutyouwantedtohurtmeandthenyouleftmeinthecold,"35,246,396"
72,starboy,theweeknd,2016,popelectronic,imtrynaputyouintheworstmoodahp1cleanerthanyourchurchshoesahmillipointtwojusttohurtyouahallredlambåjusttoteaseyouahnoneofthesetoysonleasetooahmadeyourwholeyearinaweektooyahmainbitchoutyourleaguetooahsidebitchoutofyourleaguetooahhousesoemptyneedacenterpiece20racksatablecutfromebonycutthativoryintoskinnypiecesthenshecleanitwithherfacemanilovemybabyyoutalkingmoneyneedahearingaidyoutalkingboutmeidontseetheshadeswitchupmystyleitakeanylaneiswitchupmycupikillanypainlookwhatyouvedoneiåmamotherfuckinstarboylookwhatyouvedoneimamotherfuckinstarboyeverydayaniggatrytotestmeaheverydayaniggatrytoendmeahpulloffinthatroadstersvahpocketsoverweightgettinheftyahcomingforthekingthatsafarcryahicomealiveinthefalltimeinocompetitionidontreallylisteniåminthebluemulsannebumpingneweditionhousesoemptyneedacenterpiece20racksatablecutfromebonycutthativoryintoskinnypiecesthenshecleanitwithherfacemanilovemybabyyoutalkingmoneyneedahearingaidyoutalkingboutmeidonåtseetheshadeswitchupmystyleitakeanylaneiswitchupmycupikillanypainlookwhatyouvedoneiåmamotherfuckinstarboylookwhatyouvedoneimamotherfuckinåstarboyletaniggabragpittlegendofthefalltooktheyearlikeabanditboughtmamaacribandabrandnewwagonnowshehitthegroceryshoplookinglavishstartrekroofinthatwraithofkhangirlsgetloosewhentheyhearthissong100onthedashgetmeclosetogodwedontprayforlovewejustprayforcar,"2,011,726,457"
73,saveyourtears,theweeknd,2021,poprb,oohnanayeahisawyoudancinginacrowdedroomyoulooksohappywhenimnotwithyoubutthenyousawmecaughtyoubysurpriseasingleteardropfallingfromyoureyeidontknowwhyirunawayillmakeyoucrywhenirunawayyoucouldveaskedmewhyibrokeyourheartyoucouldvetoldmethatyoufellapartbutyouwalkedpastmelikeiwasntthereandjustpretendedlikeyoudidntcareidontknowwhyirunawayillmakeyoucrywhenirunawaytakemebackcauseiwannastaysaveyourtearsforanothersaveyourtearsforanotherdaysaveyourtearsforanotherdaysoimadeyouthinkthatiwouldalwaysstayisaidsomethingsthatishouldneversayyeahibrokeyourheartlikesomeonedidtomineandnowyouwontlovemeforasecondtimeidontknowwhyirunawayohgirlsaidillmakeyoucrywhenirunawaygirltakemebackcauseiwannastaysaveyourtearsforanotherirealizethatimmuchtoolateandyoudeservesomeonebettersaveyourtearsforanotherdayoohyeahsaveyourtearsforanotherdayyeahidontknowwhyirunawayillmakeyoucrywhenirunawaysaveyourtearsforanotherdayoohgirlahisaidsaveyourtearsforanotherdayahsaveyourtearsforanotherdayahsaveyourtearsforanotherdayah,"1,586,349,988"
74,dieforyou,theweeknd,2023,rb,imfindinwaystoarticulatethefeelingimgointhroughijustcantsayidontloveyoucauseiloveyouyeahitshardformetocommunicatethethoughtsthatiholdbuttonightimgonletyouknowletmetellthetruthbabyletmetellthetruthyeahyouknowwhatimthinkinseeitinyoureyesyouhatethatyouwantmehateitwhenyoucryyourescaredtobelonelyspeciallyinthenightimscaredthatillmissyouhappenseverytimeidontwantthisfeelinicantaffordloveitrytofindareasontopullusapartitaintworkincauseyoureperfectandiknowthatyoureworthiticantwalkawayoheventhoughweregoingthroughitanditmakesyoufeelalonejustknowthatiwoulddieforyoubabyiwoulddieforyouyeahthedistanceandthetimebetweenusitllneverchangemymindcausebabyiwoulddieforyoubabyiwoulddieforyouyeahimfindingwaystomanipulatethefeelinyouregointhroughbutbabygirlimnotblaminyoujustdontblamemetooyeahcauseicanttakethispainforeverandyouwontfindnoonethatsbettercauseimrightforyoubabeithinkimrightforyoubabeyouknowwhatimthinkinseeitinyoureyesyouhatethatyouwantmehateitwhenyoucryitaintworkincauseyoureperfectandiknowthatyoureworthiticantwalkawayoheventhoughweregoingthroughitanditmakesyoufeelalonejustknowthatiwoulddieforyoubabyiwoulddieforyouyeahrthedistanceandthetimebetweenusitllneverchangemymindcausebabyiwoulddieforyoubabyiwoulddieforyouyeahiwoulddieforyouiwouldlieforyoukeepitrealwithyouiwouldkillforyoumybabyimjustsayinyeahiwoulddieforyouiwouldlieforyoukeepitrealwithyouiwouldkillforyoumybabynananananananananaeventhoughweregoingthroughitanditmakesyoufeelalonejustknowthatiwoulddieforyoubabyiwoulddieforyouyeahthedistanceandthetimebetweenusitllneverchangemymindcausebabeiwoulddieforyoubabyiwoulddieforyouyeahbabediefory,"1,360,013,057"
75,reminder,theweeknd,2023,rb,recordmanplaymysongontheradioyoutoobusytrynafindthatblueeyedsouliletmyblackhairgrowandmyweedsmokeandisweartoomuchontheregularwegonletthemhitsflywegonletitgoifitaintxothenitgottagoijustwonanewawardforakidsshowtalkinboutafacenumbinoffabagofblowimlikegoddamnbitchiamnotateenchoicegoddamnbitchiamnotableachboywhipgamemakeaniggaunderstandthoughgotthathannibalsilenceofthelambohitthegassohardmakeitrotaterotateallmyniggasblewuplikeapropanepropanealltheserbniggasbesolamegotasweetasianchickshegolowmanelomeinohohohyouknowmeknowmenananananayouknowmeknowmeknowmeohohohyouknowmeknowmeknowmenananananaeverytimeyoutrytoforgetwhoiamillberighttheretoremindyouagainyouknowmeknowmepowpowyouknowmeknowmeohyeahsaidimjusttrynaswiminsomethinwetterthantheoceanfadedoffadoublecupimmixinupthepotionalliwannadoismakethatmoneyandmakedopeshititjustseemlikeniggastrynasoundlikeallmyoldshiteverybodyknowsitalltheseniggasknowmeplatinumoffamixtapesippinonthatcodeinepouritinmytrophiesrollintilmynosebleedimakeeponsinginwhileimburninupthatogallmyniggasgetittheymakemoneyallalonerockachainaroundtheyneckmakinsureimgettinhomewhenitravelroundtheglobemakeacouplemilashowandicomebacktomycityifuckeverygirliknowusedtowalkaroundwithaslouchhadamattressonthefloornowmyshitstraighteatinalldaytrynaloseweightthatgoodsexwellsweatitouthotelbedspringswellwearitoutiaintgottatellyoucauseyouknowmeohohohyouknowmeknowmenananananayouknowmeknowmeknowmeohohohyouknowmeknowmeknowmenananananaeverytimeyoutrytoforgetwhoiamtrytoforgetwhoiamillberighttheretoremindyouagainheyyouknowmeknowmepowpowyouknowmeknowmeknowmewhydontyoushakesomethinshakesomethinforthedondontyoubreaknothinbreaknothinbabygirlwontyouworksomethinworksomethinforthedondontyouhurtnothinhurtnothinbabygirlwontyoushakesomethinshakesomethinforthedondontyoubreaknothinbreaknothinbreakbabygirlwontyouworksomethinworksomethinworkforthedondontyouhurtnothinhurtnothincauseyouknowmetheyknowmeyouareanomanyeahyouknowmanohohohnananananaohohohnananananaohohohnananananaohohohnanananana,"447,156,328"
76,youright,theweeknd,2021,rb,igotamanbutiwantyouigotamanbutiwantyouanditsjustnervesitsjustdickmakinmethinkboutsomeonenewyouknowigotsomuchtosayitrytohideitinmyfaceanditdontworkyouseethroughthatijustwantgetwityouandyourerightyourightigotmyguybutiicanthelpitiwantyousaidyourightigotmyguybutiicanthelpitiwantyouicantstopandlooktheotherwaycauseiknowwhatcouldbebabeandyouneverfeelthesameyoudbethinkinboutiteverydaydontbelieveinfairytalesbutwegotourfantasiesanditsmeandyounoshetrynabeallthroughyoursheetshaveyouallontopofmeactinglikeitsnotthatdeepboyyoucantakeitoutonmetellmewhatitsbouttobereallyfeelitsboundtobeicanttellnoonebuttheyallknowigotamanbutiwantyouigotamanbutiwantyouanditsjustnervesitsjustdickmakinmethinkboutsomeonenewyouknowigotsomuchtosayitrytohideitinmyfaceanditdontworkyouseethroughthatijustwantgetwityouandyourerightyourightigotmyguyyourightyourightibutiicanthelpitiwantyousaidyourightigotmyguyyourightyourightibutiicanthelpitiwantyougirliwantyoulikeyouwantmetooifeelthatenergyoohyeahwhenyoureontopofmeohyeahiknowyourmanheaintcontrollinyoubutyoustillhesitateoohnocauseyouchoseloyaltyohyeahandiknowyourhistorymethimbeforeyourpeakheyheyhessoconnectedtothatwomanthatyouusedtobebutbutbutthissexwillcloudyourmemoryacouplestrokestoputitinthenyoullbelongtomeigotamanbutiwantyouigotamanbutiwantyouohanditsjustnervesitsjustdickmakinmethinkboutsomeonenewyouknowigotsomuchtosayitrytohideitinmyfaceanditdontworkyouseethroughthatijustwantgetwityouyeahyeahyeahyeahyeahandyourerightyourightigotmyguyyourightyourightibutiicanthelpitiwantyousaidyourightigotmyguyyourightyourightibutiicanthelpitiwanty,"419,812,828"
77,takemybreath,theweeknd,2021,poprb,isawthefireinyoureyesisawthefirewhenilookintoyoureyesyoutellmethingsyouwannatryuhiknowtemptationisthedevilindisguiseyouriskitalltofeelaliveohyeahyoureofferingyourselftomelikesacrificeyousaidyoudothisallthetimetellmeyoulovemeifibringyoutothelightitslikeadreamwhatshefeelswithmeshelovestobeontheedgeherfantasyisokaywithmethensuddenlybabysaystakemybreathawayandmakeitlastforeverbabedoitnoworneverbabeahtakemybreathawaynobodydoesitbetterbabebringmeclosetowantmetoholdontoyoutightyoupullmecloseifeeltheheatbetweenyourthighsuhsayyourewaytooyoungtoendyourlifehuhgirlidontwannabetheonewhopaysthepriceoohitslikeadreamwhatshefeelswithmeshelovestobeontheedgeherfantasyisokaywithmethensuddenlybabysaystakemybreathawayandmakeitlastforeverbabedoitnoworneverbabeahtakemybreathawaynobodydoesitbetterbabebringmeclosetoheavenbabeuhtakemybreathohohoohandtheyllseemeohoohoohyeahsayohohohohohohohohohohohohohoohohtakemybreathawaytakemybreathawayandmakeitlastforeverbabedoitnoworneverbabeahtakemybreathawaytakemybreathawaynobodydoesitbetterbabebringmeclosetoheavenbabetakemybreathtakemybreathabreathawaynobodytakemybreathtakemybreathabreathawaynobodydoesitbetterbabebringmeclosetoheavenbabeuh,"287,692,761"
78,inmyblood,shawnmendes,2018,poprock,helpmeitslikethewallsarecavinginsometimesifeellikegivingupbutijustcantitisntinmybloodlayingonthebathroomfloorfeelingnothingimoverwhelmedandinsecuregivemesomethingicouldtaketoeasemymindslowlyjusthaveadrinkandyoullfeelbetterjusttakeherhomeandyoullfeelbetterkeeptellingmethatitgetsbetterdoesiteverhelpmeitslikethewallsarecavinginsometimesifeellikegivingupnomedicineisstrongenoughsomeonehelpmeimcrawlinginmyskinsometimesifeellikegivingupbutijustcantitisntinmyblooditisntinmybloodimlookingthroughmyphoneagainfeelinganxiousafraidtobealoneagainihatethisimtrynafindawaytochillcantbreatheohistheresomebodywhocouldhelpmeitslikethewallsarecavinginsometimesifeellikegivingupnomedicineisstrongenoughsomeonehelpmeimcrawlinginmyskinsometimesifeellikegivingupbutijustcantitisntinmyblooditisntinmybloodohineedsomebodynowineedsomebodynowsomeonetohelpmeoutineedsomebodynowhelpmeitslikethewallsarecavinginsometimesifeellikegivingupbutijustcantitisntinmyblooditisntinmybloodohohohohohitisntinmybloodineedsomebodynowitisntinmybloodineedsomebodynowitisntinmyblood,"354,106,270"
79,stitches,shawnmendes,2015,pop,ithoughtthatidbeenhurtbeforebutnooneseverleftmequitethissoreyourwordscutdeeperthanaknifenowineedsomeonetobreathemebacktolifegotafeelingthatimgoingunderbutiknowthatillmakeitoutaliveifiquitcallingyoumylovermoveonyouwatchmebleeduntilicantbreatheshakingfallingontomykneesandnowthatimwithoutyourkissesillbeneedingstitchestrippingovermyselfachingbeggingyoutocomehelpandnowthatimwithoutyourkissesillbeneedingstitchesjustlikeamothdrawntoaflameohyouluredmeinicouldntsensethepainyourbitterheartcoldtothetouchnowimgonnareapwhatisowimleftseeingredonmyowngotafeelingthatimgoingunderbutiknowthatillmakeitoutaliveifiquitcallingyoumylovermoveonyouwatchmebleeduntilicantbreatheshakingfallingontomykneesandnowthatimwithoutyourkissesillbeneedingstitchestrippingovermyselfachingbeggingyoutocomehelpandnowthatimwithoutyourkissesillbeneedingstitchesneedleandthethreadgottagetyououttamyheadneedleandthethreadgonnawindupdeadneedleandthethreadgottagetyououttamyheadneedleandthethreadgonnawindupdeadgonnawindupdeadneedleandthethreadgottagetyououttamyheadgottagetyououttamyheadneedleandthethreadgonnawindupdeadwindupdeadneedleandthethreadgottagetyououttamyheadgetyououttamyheadyouwatchmebleeduntilicantbreatheshakingfallingontomykneesfallingonmykneesandnowthatimwithoutyourkisseswithoutyouillbeneedingstitchesandillbeneedingstitchestrippingovermyselfachingbeggingyoutocomehelpbeggingbabypleaseandnowthatimwithoutyourkissesillbeneedingstitchesandnowthatimwithoutyourkissesillbeneedingstitchesandnowthatimwithoutyourkissesillbeneedingstitch,"1,570,180,171"
80,treatyoubetter,shawnmendes,2016,pop,iwontlietoyouiknowhesjustnotrightforyouandyoucantellmeifimoffbutiseeitonyourfacewhenyousaythathestheonethatyouwantandyourespendingallyourtimeinthiswrongsituationandanytimeyouwantittostopiknowicantreatyoubetterthanhecanandanygirllikeyoudeservesagentlemantellmewhyarewewastingtimeonallyourwastedcryingwhenyoushouldbewithmeinsteadiknowicantreatyoubetterbetterthanhecanillstoptimeforyouthesecondyousayyoudlikemetooijustwannagiveyouthelovingthatyouremissingbabyjusttowakeupwithyouwouldbeeverythingineedandthiscouldbesodifferenttellmewhatyouwanttodocauseiknowicantreatyoubetterthanhecanandanygirllikeyoudeservesagentlemantellmewhyarewewastingtimeonallyourwastedcryingwhenyoushouldbewithmeinsteadiknowicantreatyoubetterbetterthanhecanbetterthanhecangivemeasigntakemyhandwellbefinepromiseiwontletyoudownjustknowthatyoudonthavetodothisalonepromiseillneverletyoudowncauseiknowicantreatyoubetterthanhecanandanygirllikeyoudeservesagentlemantellmewhyarewewastingtimeonallyourwastedcryingwhenyoushouldbewithmeinsteadiknowicantreatyoubetterbetterthanhecanohbetterthanhecanbetterthanhecan,"2,406,985,818"
81,lostinjapan,shawnmendes,2018,popfunk,allitdtakeisoneflightwedbeinthesametimezonelookingthroughyourtimelineseeingalltherainbowsiigotanideaandiknowthatitsoundscrazyijustwannaseeyaohigottaaskdoyougotplanstonightimacouplehundredmilesfromjapanandiiwasthinkingicouldflytoyourhoteltonightcauseiiicantgetyouoffmymindcantgetyouoffmymindcantgetyouoffmymindohicouldfeelthetensionwecouldcutitwithaknifeiknowitsmorethanjustafriendshipicanhearyouthinkingboutityeahdoigottaconvinceyouthatyoushouldntfallasleepitllonlybeacouplehoursandimabouttoleavedoyougotplanstonightimacouplehundredmilesfromjapanandiiwasthinkingicouldflytoyourhoteltonightcauseiiicantgetyouoffmymindcantgetyouoffmymindcantgetyouoffmyminddoyougotplanstonightiwashopingicouldgetlostinyourparadisetheonlythingimthinkingboutisyouandicauseiiicantgetyouoffmymindcantgetyouoffmymindicantseemtogetyouoffmymindletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmymindletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmyminddoyougotplanstonightimacouplehundredmilesfromjapanandiiwasthinkingicouldflytoyourhoteltonightcauseiiicantgetyouoffmymindicantgetyouoffmyminddoyougotplanstonightbabyiwashopingicouldgetlostinyourparadisetheonlythingimthinkingboutisyouandiandiiicantgetyouoffmymindcantgetyouoffmymindicantseemtogetyouoffmymindyeahletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmymindletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmymind,"117,227,673"
82,somethingbig,shawnmendes,2014,pop,onetwothreefourohwoahwoahohwoahwoahohplaythelottoyoumightwinititslike25tolifesoyoubustoutofprisonsomethingsintheairsomethingsintheairitslikethatfeelingwhenyourejustabouttokillittakeyourlastshotyouknowyouregoingtohititsomethingsintheairsomethingsintheairwoahsomethingbigifeelithappeningoutofmycontrolpushingpullinganditsgrabbingmefeelitinmyboneslikeohwoahwoahohwoahsomethingbigifeelithappeningohwoahwoahohwoahsomethingbigitslikethatfeelingwhenyoureabouttowinthemedalandyouworkedsohardthatyouknewyouwouldntsettlehandsareintheairhandsareintheairwhentheyhearyouandyouthoughttheywouldntlistenitslikeananthemthatthewholeworldssinginhandsareintheairhandsareintheairwoahsomethingbigifeelithappeningoutofmycontrolpushingpullinganditsgrabbingmefeelitinmyboneslikeohwoahwoahohwoahsomethingbigifeelithappeningohwoahwoahohwoahsomethingbigwoahyeahyeahifwestompourfeetthegroundwillshakeifweclapourhandsthewallswillbreakyellsoloudwontforgetournamescausesomethingbigishappeningtakethisrockandstartafireraisethisupwerefeelinghightheycanttellusanythingsomethingbigishappeningsomethingbigifeelithappeningoutofmycontrolpushingpullinganditsgrabbingmefeelitinmyboneslikeohwoahwoahohwoahsomethingbigishappeningwoahohwoahwoahohwoahsomethingbigifeelithappeningoh,"168,124,561"
83,seâorita,shawnmendescamilacabello,2019,poplatinpop,iloveitwhenyoucallmeseâoritaiwishicouldpretendididntneedyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyoukeepmecomingforyalandinmiamitheairwashotfromsummerrainsweatdrippingoffmebeforeievenknewhernamelalalaitfeltlikeoohlalalayeahnosapphiremoonlightwedancedforhoursinthesandtequilasunriseherbodyfitrightinmyhandslalalaitfeltlikeoohlalalayeahiloveitwhenyoucallmeseâoritaiwishicouldpretendididntneedyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyouknowiloveitwhenyoucallmeseâoritaiwishitwasntsodamnhardtoleaveyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyoukeepmecomingforyalockedinthehoteltheresjustsomethingsthatneverchangeyousaywerejustfriendsbutfriendsdontknowthewayyoutastelalalacauseyouknowitsbeenalongtimecomingdontyouletmefallohoohwhenyourlipsundressmehookedonyourtongueoohloveyourkissisdeadlydontstopiloveitwhenyoucallmeseâoritaiwishicouldpretendididntneedyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyouknowiloveitwhenyoucallmeseâoritaiwishitwasntsodamnhardtoleaveyabuteverytouchisoohlalalaitstruelalalatruelalaoohishouldberunningoohyoukeepmecomingforyaallalongivebeencomingforyaforyaandihopeitmeantsomethingtoyaoohcallmynameillbecomingforyacomingforyacomingforyacomingforyaforyaforyaohshelovesitwhenicallforyaoohishouldberunningoohyoukeepmecomingforya,"1,628,450,766"
84,besideyou,keshi,2019,popalternativerb,ohitsjustyouandiandnootherguyswegotnointerruptionsandwebothfeelinthevibesayimnotyourtypebutiknowwhatsonyourmindwecantalkaboutnothinorwecanseewhatitslikedontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyouifyousayitsalrightdontliebabydontliewaytoomanyheadsneedasteadyviewsmokincigarettesattherendezvousnevermeanttocrossyoubutmyjawhitthefloorwiththeonetwothinkiwantyouyousaythisaintlovebutitsstillthesamelovemakeloveanythintosateyadontbeshyyoudecidesaycanimakeyouminedontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyaifyousayitsalrightlemmeshowyouhowitfeellikedontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyaifyousayitsalrightdontliebabydontlieyourskinsofineahahahcomeclosebabyputitonmineahyourskinsofineahahahcomeclosebabyputitonmineitsjustyouandiandnootherguyswegotnointerruptionsandwebothfeelinthevibesayimnotyourtypebutiknowwhatsonyourmindwecantalkaboutnothinorwecanseewhatitslikenoohohdontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyaifyousayitsalrightlemmeshowyouwhatitfeellikedontliebabydontli,"33,126,867"
85,blue,keshi,2017,popalternativerb,impatientjustsayitstillwaitinforanotherroundnewfacesimracinimfinebutillnevermakeithomesixthstreetfortheoccasioncanttakeallofthechangesbluemoonindifferentphasesbluemoonindifferentplacesthreehoursthreemonthsawaygoingbackbutnotthesameidontwantyoutoseemecauseimnotwhatiseemalwaystheretorelieveitdowesaywhatwemeangotthenumbfightwithinthebloodlinebetterdressupforthedatenightforthedatenightdonthitmycelltheresanunknownnumberonmyphoneidontneedyourhelpjustletmelaydownontheflooridontknowmyselfnotlikethetimeididbeforenonoimpatientjustsayitstillwaitinforanotherroundnewfacesimracinimfinebutillnevermakeithomesixthstreetfortheoccasioncanttakeallofthechangesbluemoonindifferentphasesbluemoonindifferentplacestearmetopiecesiwontevenfeelityouknowwhatimneedingmoveonwiththeseasonsimpatientjustsayitstillwaitinforanotherroundnewfacesimracingimfinebutillnevermakeithomesixthstreetfortheoccasioncanttakeallofthechangesbluemoonindifferentphasesbluemoonindifferentplac,"10,341,948"
